inventory_id,snapshot_month,item_type,item_id,item_code,item_name,warehouse_id,warehouse_name,batch_number,quantity,unit_price,total_price,earliest_storage_date,max_storage_age,storage_reason,storage_note,consumption_path,created_date,status
INV0000891,2022-12,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH001,中央成品仓,FG230501-001,160,36552.62,5848419.2,2023-04-24,5,生产入库,工序完工-飞控组装线,生产领用,2022-12-31,Active
INV0000892,2022-12,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH001,中央成品仓,FG230501-001,159,38156.84,6066937.56,2023-04-23,1,生产入库,工序完工-飞控组装线,生产领用,2022-12-31,Active
INV0000893,2022-12,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH001,中央成品仓,FG230501-001,305,15421.78,4703642.9,2023-04-03,34,生产入库,工序完工-动力总成线,生产领用,2022-12-31,Active
INV0000894,2022-12,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH001,中央成品仓,FG230501-001,164,26529.76,4350880.64,2023-04-22,1,生产入库,工序完工-动力总成线,生产领用,2022-12-31,Active
INV0000895,2022-12,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH001,中央成品仓,FG230501-001,179,21808.67,3903751.93,2023-04-25,8,生产入库,工序完工-动力总成线,生产领用,2022-12-31,Active
INV0000896,2022-12,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH001,中央成品仓,FG230501-001,214,37387.53,8000931.42,2023-04-22,11,生产入库,工序完工-电池PACK线,生产领用,2022-12-31,Active
INV0000897,2022-12,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH001,中央成品仓,FG230501-001,161,32460.98,5226217.78,2023-04-28,4,生产入库,工序完工-总装线,生产领用,2022-12-31,Active
INV0000898,2022-12,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,BN230501-001,4251,5006.59,21283014.09,2023-03-21,45,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000899,2022-12,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH002,电子材料仓,BN230501-001,3381,1094.67,3701079.27,2023-02-12,70,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000900,2022-12,Material,M0003,PART-CAM-FIX-12MP,1200万像素固定相机,WH002,电子材料仓,BN230501-001,595,3706.21,2205194.95,2023-01-16,116,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000901,2022-12,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,BN230501-001,3079,4204.07,12944331.53,2023-04-20,14,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000902,2022-12,Material,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,BN230501-001,929,1066.47,990750.63,2023-04-16,3,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000903,2022-12,Material,M0006,PART-RC-BASIC,基础遥控器,WH003,配件仓,BN230501-001,5368,3479.11,18675862.48,2023-01-02,109,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000904,2022-12,Material,M0007,PART-CAM-FIX-20MP,2000万像素固定相机,WH002,电子材料仓,BN230501-001,668,1987.8,1327850.4,2023-02-20,63,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000905,2022-12,Material,M0008,PART-BAT-3S-4000,增强智能电池3S4000mAh,WH003,配件仓,BN230501-001,1294,748.03,967950.82,2023-02-25,58,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000906,2022-12,Material,M0009,PART-RC-ADV,高级遥控器,WH003,配件仓,BN230501-001,2743,2907.81,7976122.83,2023-01-19,89,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000907,2022-12,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH002,电子材料仓,BN230501-001,2160,2133.07,4607431.2,2023-02-09,68,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000908,2022-12,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH002,电子材料仓,BN230501-001,3081,1104.61,3403303.41,2023-03-09,44,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000909,2022-12,Material,M0012,PART-CAM-GIMBAL-1INCH,1英寸三轴云台相机,WH002,电子材料仓,BN230501-001,1452,2483.34,3605809.68,2023-02-18,65,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000910,2022-12,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH002,电子材料仓,BN230501-001,4120,539.62,2223234.4,2023-01-04,115,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000911,2022-12,Material,M0014,PART-BAT-4S-5200,高容智能电池4S5200mAh,WH003,配件仓,BN230501-001,1167,3377.64,3941705.88,2023-01-13,98,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000912,2022-12,Material,M0015,PART-RC-PRO,专业遥控器,WH003,配件仓,BN230501-001,2623,1962.13,5146666.99,2023-03-06,58,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000913,2022-12,Material,M0016,PART-AVOID-VISION,视觉避障系统,WH002,电子材料仓,BN230501-001,3710,1265.66,4695598.6,2023-02-16,71,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000914,2022-12,Material,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,BN230501-001,756,3463.46,2618375.76,2023-04-23,21,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000915,2022-12,Material,M0018,PART-AVOID-ENHANCED,增强避障系统（视觉+红外）,WH002,电子材料仓,BN230501-001,2080,2721.64,5661011.2,2023-01-01,114,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000916,2022-12,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH002,电子材料仓,BN230501-001,3719,1777.48,6610448.12,2023-02-01,89,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000917,2022-12,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH002,电子材料仓,BN230501-001,3835,2253.71,8642977.85,2023-04-04,38,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000918,2022-12,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH002,电子材料仓,BN230501-001,5537,3538.89,19594833.93,2023-01-02,120,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000919,2022-12,Material,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,BN230501-001,1259,944.77,1189465.43,2023-01-17,90,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000920,2022-12,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,BN230501-001,3485,3030.24,10560386.4,2023-01-03,116,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000921,2022-12,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH003,配件仓,BN230501-001,5299,3169.05,16792795.95,2023-02-19,74,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000922,2022-12,Material,M0025,PART-RC-IND,工业遥控器,WH003,配件仓,BN230501-001,2076,836.67,1736926.92,2023-01-17,96,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000923,2022-12,Material,M0026,PART-SPRAYER-16L,16升智能喷洒系统,WH003,配件仓,BN230501-001,4941,4528.58,22375713.78,2023-02-16,74,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000924,2022-12,Material,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,BN230501-001,3527,108.26,381833.02,2023-02-21,74,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000925,2022-12,Material,M0028,PART-CAM-SURVEY-42MP,4200万像素测绘相机,WH002,电子材料仓,BN230501-001,1220,4939.25,6025885.0,2023-01-02,123,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000926,2022-12,Material,M0029,PART-LIDAR,激光雷达模块,WH002,电子材料仓,BN230501-001,3138,303.12,951190.56,2023-03-25,23,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000927,2022-12,Material,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,BN230501-001,1240,437.8,542872.0,2023-04-14,18,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000928,2022-12,Material,M0031,PART-CAM-ZOOM-30X,30倍变焦可见光相机,WH002,电子材料仓,BN230501-001,1036,5116.05,5300227.8,2023-04-16,18,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000929,2022-12,Material,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,BN230501-001,2817,662.59,1866516.03,2023-04-08,27,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000930,2022-12,Material,M0033,PART-FRAME-HEX-CF,六轴碳纤维机架,WH002,电子材料仓,BN230501-001,4363,822.16,3587084.08,2023-02-13,80,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000931,2022-12,Material,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH003,配件仓,BN230501-001,1252,2155.36,2698510.72,2023-02-06,98,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000932,2022-12,Material,M0035,PART-SPRAYER-20L,20升智能喷洒系统,WH003,配件仓,BN230501-001,3669,3916.5,14369638.5,2023-02-14,89,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000933,2022-12,Material,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,BN230501-001,3883,1634.35,6346181.05,2023-01-23,90,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000934,2022-12,Material,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH004,机电仓,BN230501-001,2472,1958.61,4841683.92,2023-01-31,104,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000935,2022-12,Material,M0038,PART-ESC-60A,60A电调,WH004,机电仓,BN230501-001,3821,635.34,2427634.14,2023-02-26,63,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000936,2022-12,Material,M0039,PART-PROP-3016-CF,3016碳纤螺旋桨,WH004,机电仓,BN230501-001,3557,117.91,419405.87,2023-03-12,53,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000937,2022-12,Material,M0040,PART-BAT-12S-22000,12S22000mAh重载电池,WH003,配件仓,BN230501-001,1211,1151.53,1394502.83,2023-02-08,94,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000938,2022-12,Material,M0041,PART-SPRAYER-30L,30升智能喷洒系统,WH003,配件仓,BN230501-001,2013,317.23,638583.99,2023-02-03,72,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000939,2022-12,Material,M0042,COMP-FRAME-PLA,塑料机身框架,WH002,电子材料仓,BN230501-001,3132,4307.36,13490651.52,2023-04-20,10,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000940,2022-12,Material,M0043,COMP-COVER-PLA-UP,塑料上盖,WH002,电子材料仓,BN230501-001,3295,1403.08,4623148.6,2023-03-25,28,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000941,2022-12,Material,M0044,COMP-COVER-PLA-DN,塑料下盖,WH002,电子材料仓,BN230501-001,2481,652.39,1618579.59,2023-02-14,77,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000942,2022-12,Material,M0045,COMP-LG-PLA,塑料起落架,WH002,电子材料仓,BN230501-001,4718,2785.87,13143734.66,2023-02-10,67,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000943,2022-12,Material,M0046,PART-SCREW-M3-10,M3x10螺钉,WH002,电子材料仓,BN230501-001,3268,4119.07,13461120.76,2023-02-23,56,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000944,2022-12,Material,M0047,PART-DAMPER-SOFT,减震球,WH002,电子材料仓,BN230501-001,3169,3204.05,10153634.45,2023-04-12,26,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000945,2022-12,Material,M0048,COMP-FRAME-CF,碳纤维机身框架,WH002,电子材料仓,BN230501-001,2344,2246.39,5265538.16,2023-03-03,50,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000946,2022-12,Material,M0049,COMP-ARM-CF-TUBE,碳纤维机臂管,WH002,电子材料仓,BN230501-001,3533,3248.37,11476491.21,2023-01-28,102,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000947,2022-12,Material,M0050,COMP-MOTOR-MOUNT-AL,铝合金电机座,WH004,机电仓,BN230501-001,3318,2103.54,6979545.72,2023-04-17,18,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000948,2022-12,Material,M0051,COMP-LG-CF,碳纤维起落架,WH002,电子材料仓,BN230501-001,2319,546.29,1266846.51,2023-01-04,129,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000949,2022-12,Material,M0052,PART-SCREW-M3-12,M3x12螺钉,WH002,电子材料仓,BN230501-001,3109,2273.62,7068684.58,2023-02-15,87,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000950,2022-12,Material,M0053,PART-DAMPER-MED,中等硬度减震球,WH002,电子材料仓,BN230501-001,4140,2271.61,9404465.4,2023-03-20,31,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000951,2022-12,Material,M0054,COMP-FRAME-CF-IND,工业级碳纤维框架,WH002,电子材料仓,BN230501-001,5048,2229.55,11254768.4,2023-04-15,22,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000952,2022-12,Material,M0055,COMP-ARM-CF-TUBE-HD,加强型碳纤维机臂,WH002,电子材料仓,BN230501-001,5365,488.14,2618871.1,2023-02-13,63,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000953,2022-12,Material,M0056,COMP-MOTOR-MOUNT-AL-HD,重载铝合金电机座,WH004,机电仓,BN230501-001,3585,3994.29,14319529.65,2023-02-14,88,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000954,2022-12,Material,M0057,COMP-LG-AL-IND,工业铝合金起落架,WH002,电子材料仓,BN230501-001,5509,4234.69,23328907.21,2023-01-18,107,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000955,2022-12,Material,M0058,PART-SCREW-M4-16,M4x16螺钉,WH002,电子材料仓,BN230501-001,2454,2353.93,5776544.22,2023-02-21,55,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000956,2022-12,Material,M0059,PART-DAMPER-HARD,硬质减震球,WH002,电子材料仓,BN230501-001,5460,808.7,4415502.0,2023-04-17,3,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000957,2022-12,Material,M0060,COMP-FC-PCB-B1,基础飞控主板,WH002,电子材料仓,BN230501-001,1718,1394.41,2395596.38,2023-03-06,55,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000958,2022-12,Material,M0061,PART-IMU-MPU6050,MPU6050六轴传感器,WH002,电子材料仓,BN230501-001,3096,1410.42,4366660.32,2023-02-25,56,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000959,2022-12,Material,M0062,PART-BARO-MS5611,MS5611气压计,WH002,电子材料仓,BN230501-001,3619,5035.86,18224777.34,2023-01-21,99,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000960,2022-12,Material,M0063,PART-GNSS-UBLOX-M8N,uBlox M8N GPS模块,WH002,电子材料仓,BN230501-001,4564,2355.25,10749361.0,2023-01-23,101,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000961,2022-12,Material,M0064,PART-COMPASS-QMC5883,QMC5883电子罗盘,WH002,电子材料仓,BN230501-001,2406,4839.86,11644703.16,2023-03-28,19,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000962,2022-12,Material,M0065,COMP-FC-CASE-PLA,飞控塑料外壳,WH002,电子材料仓,BN230501-001,2559,316.01,808669.59,2023-02-14,71,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000963,2022-12,Material,M0066,COMP-FC-PCB-A1,高级飞控主板,WH002,电子材料仓,BN230501-001,3852,2898.9,11166562.8,2023-04-18,26,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000964,2022-12,Material,M0067,PART-IMU-ICM20689,ICM20689高精度IMU,WH002,电子材料仓,BN230501-001,4349,2630.65,11440696.85,2023-01-05,104,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000965,2022-12,Material,M0068,PART-BARO-DPS310,DPS310高精度气压计,WH002,电子材料仓,BN230501-001,2191,397.58,871097.78,2023-02-18,86,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000966,2022-12,Material,M0069,PART-GNSS-UBLOX-M9N,uBlox M9N多频GPS,WH002,电子材料仓,BN230501-001,2692,363.17,977653.64,2023-02-07,77,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000967,2022-12,Material,M0070,PART-COMPASS-IST8310,IST8310三轴罗盘,WH002,电子材料仓,BN230501-001,4031,606.76,2445849.56,2023-03-04,45,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000968,2022-12,Material,M0071,COMP-FC-CASE-AL,飞控铝合金外壳,WH002,电子材料仓,BN230501-001,5363,2978.56,15974017.28,2023-03-24,40,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000969,2022-12,Material,M0072,COMP-FC-PCB-R1,RTK飞控主板,WH002,电子材料仓,BN230501-001,2391,2104.57,5032026.87,2023-04-14,22,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000970,2022-12,Material,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,电子材料仓,BN230501-001,4304,1560.66,6717080.64,2023-02-17,71,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000971,2022-12,Material,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,电子材料仓,BN230501-001,3472,3416.33,11861497.76,2023-01-29,106,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000972,2022-12,Material,M0075,PART-4G-MODULE,4G通信模块,WH002,电子材料仓,BN230501-001,2707,645.69,1747882.83,2023-03-05,58,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000973,2022-12,Material,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,电子材料仓,BN230501-001,4014,1603.38,6435967.32,2023-02-25,74,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000974,2022-12,Material,M0077,PART-MOTOR-2212-920KV,2212 920KV无刷电机,WH004,机电仓,BN230501-001,2672,58.52,156365.44,2023-04-15,1,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000975,2022-12,Material,M0078,PART-ESC-30A,30A电调,WH004,机电仓,BN230501-001,4735,4785.6,22659816.0,2023-02-11,77,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000976,2022-12,Material,M0079,PART-PROP-9045,9045塑料螺旋桨,WH004,机电仓,BN230501-001,1833,2550.44,4674956.52,2023-03-28,41,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000977,2022-12,Material,M0080,PART-CABLE-ESC,电调连接线,WH004,机电仓,BN230501-001,2620,4505.82,11805248.4,2023-03-11,55,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000978,2022-12,Material,M0081,PART-MOTOR-2312-960KV,2312 960KV高效电机,WH004,机电仓,BN230501-001,2444,1471.41,3596126.04,2023-03-08,62,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000979,2022-12,Material,M0082,PART-ESC-40A,40A电调,WH004,机电仓,BN230501-001,4124,3347.62,13805584.88,2023-02-14,66,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000980,2022-12,Material,M0083,PART-PROP-9450-CF,9450碳纤维螺旋桨,WH004,机电仓,BN230501-001,2997,3206.32,9609341.04,2023-01-11,122,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000981,2022-12,Material,M0084,PART-CABLE-ESC-SIL,硅胶电调线,WH004,机电仓,BN230501-001,3095,2702.79,8365135.05,2023-01-10,107,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000982,2022-12,Material,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH004,机电仓,BN230501-001,3445,4489.62,15466740.9,2023-04-11,23,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000983,2022-12,Material,M0086,PART-ESC-50A-FOC,50A FOC电调,WH004,机电仓,BN230501-001,2098,4301.82,9025218.36,2023-04-10,22,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000984,2022-12,Material,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH004,机电仓,BN230501-001,4513,1377.2,6215303.6,2023-04-05,27,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000985,2022-12,Material,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,机电仓,BN230501-001,4052,1758.56,7125685.12,2023-01-23,90,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000986,2022-12,Material,M0089,PART-BAT-6S-10000,6S10000mAh智能电池,WH003,配件仓,BN230501-001,1456,1374.01,2000558.56,2023-01-05,103,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000987,2022-12,Material,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,配件仓,BN230501-001,4421,261.07,1154190.47,2023-01-06,111,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000988,2022-12,Material,M0091,COMP-BAT-MOUNT,电池固定架,WH003,配件仓,BN230501-001,2869,1423.06,4082759.14,2023-01-08,123,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000989,2022-12,Material,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,电子材料仓,BN230501-001,2968,637.64,1892515.52,2023-01-16,116,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000990,2022-12,Material,M0093,PART-PCB-FC-4L,4层飞控PCB板,WH002,电子材料仓,BN230501-001,5535,3717.8,20578023.0,2023-04-04,29,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000991,2022-12,Material,M0094,PART-CRYSTAL-8M,8MHz晶振,WH002,电子材料仓,BN230501-001,3900,2877.59,11222601.0,2023-03-01,65,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000992,2022-12,Material,M0095,PART-CRYSTAL-32K,32.768KHz晶振,WH002,电子材料仓,BN230501-001,3059,3368.02,10302773.18,2023-01-01,120,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000993,2022-12,Material,M0096,PART-POWER-REG-5V,5V稳压芯片,WH002,电子材料仓,BN230501-001,2620,4242.95,11116529.0,2023-04-20,20,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000994,2022-12,Material,M0097,PART-POWER-REG-3.3V,3.3V稳压芯片,WH002,电子材料仓,BN230501-001,4463,2185.21,9752592.23,2023-04-06,28,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000995,2022-12,Material,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,电子材料仓,BN230501-001,1793,4364.34,7825261.62,2023-03-09,43,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000996,2022-12,Material,M0099,PART-RES-SMD-0402,0402贴片电阻,WH002,电子材料仓,BN230501-001,4925,212.01,1044149.25,2023-01-04,105,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000997,2022-12,Material,M0100,PART-CAP-SMD-0402,0402贴片电容,WH002,电子材料仓,BN230501-001,4090,1286.56,5262030.4,2023-01-27,92,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000998,2022-12,Material,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,电子材料仓,BN230501-001,3301,2765.79,9129872.79,2023-01-15,103,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0000999,2022-12,Material,M0102,PART-PCB-FC-6L,6层飞控PCB板,WH002,电子材料仓,BN230501-001,5139,3700.7,19017897.3,2023-02-04,94,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001000,2022-12,Material,M0103,PART-CRYSTAL-25M,25MHz晶振,WH002,电子材料仓,BN230501-001,3920,4474.85,17541412.0,2023-03-25,31,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001001,2022-12,Material,M0104,PART-POWER-REG-5V-3A,5V 3A稳压模块,WH002,电子材料仓,BN230501-001,4393,851.04,3738618.72,2023-01-11,102,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001002,2022-12,Material,M0105,PART-CONN-GH-1.25-6P,GH1.25 6PIN连接器,WH002,电子材料仓,BN230501-001,3396,3638.13,12355089.48,2023-04-02,22,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001003,2022-12,Material,M0106,PART-RES-SMD-0201,0201贴片电阻,WH002,电子材料仓,BN230501-001,3658,4040.62,14780587.96,2023-03-03,73,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001004,2022-12,Material,M0107,PART-CAP-SMD-0201,0201贴片电容,WH002,电子材料仓,BN230501-001,5178,1204.02,6234415.56,2023-01-11,114,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001005,2022-12,Material,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,BN230501-001,2796,529.51,1480509.96,2023-01-25,103,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001006,2022-12,Material,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,BN230501-001,3573,2245.74,8024029.02,2023-01-05,111,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001007,2022-12,Material,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,电子材料仓,BN230501-001,3409,1699.37,5793152.33,2023-02-25,67,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001008,2022-12,Material,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,BN230501-001,3625,1170.96,4244730.0,2023-01-03,122,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001009,2022-12,Material,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,原材料仓,BN230501-001,4109,1936.99,7959091.91,2023-03-31,41,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001010,2022-12,Material,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,BN230501-001,3769,5072.73,19119119.37,2023-04-16,13,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001011,2022-12,Material,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,电子材料仓,BN230501-001,2493,2629.73,6555916.89,2023-02-01,95,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001012,2022-12,Material,M0115,RAW-CF-TUBE-16MM,16mm碳纤维管,WH005,原材料仓,BN230501-001,4742,2715.56,12877185.52,2023-01-07,123,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001013,2022-12,Material,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,BN230501-001,4897,4517.5,22122197.5,2023-04-10,35,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001014,2022-12,Material,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,电子材料仓,BN230501-001,3232,4893.77,15816664.64,2023-02-09,75,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001015,2022-12,Material,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,BN230501-001,3276,2987.75,9787869.0,2023-04-11,21,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001016,2022-12,Material,M0119,RAW-SI-WAFER-8IN,8英寸硅晶圆,WH005,原材料仓,BN230501-001,5089,1575.44,8017414.16,2023-01-14,100,采购入库,PO-202305001,生产领用,2022-12-31,Active
INV0001017,2022-12,Material,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH005,原材料仓,BN230501-001,7203,576.26,4150800.78,2023-02-18,63,采购入库,PO-202305001,生产领用,2022-12-31,Active
